lap,position,gap_ahead,gap_behind,tyre_age,pace_delta,pit_stops,weather,final_position
11,4,7.3537206008437765,0.5108235225480731,8,0.18990697756162112,1,1,4.0
10,2,4.10482111718131,3.288468598437724,11,0.5877867235241441,2,1,3.0
57,15,0.7766966830685903,5.641472147203382,7,0.9786812756792476,2,1,15.0
21,2,7.859222440592662,8.593555648573556,26,0.35831669148711365,2,0,4.0
14,4,2.9290074134677897,6.702581729840939,24,0.9699006327232882,1,1,6.0
46,6,4.3843921080327,4.4104236016575395,22,-0.9423273461565893,1,1,6.0
41,7,6.8858944438968255,9.535889132501964,25,-0.3237200230323831,0,1,6.0
68,10,3.391315955772249,7.220527485700735,19,-0.7842934708753817,0,0,10.0
64,19,0.6601979958524847,9.308635508339245,26,-0.4753901372311209,1,1,18.0
18,19,3.8018183654268545,5.32312093539444,10,0.6777757982515489,1,0,20.0
50,12,9.450040968673605,2.663152320452082,9,-0.9353534693478194,1,1,11.0
44,3,6.453170533255727,0.6229841950107476,4,0.04036587146478743,1,1,3.0
28,13,6.747643571805349,7.28824002969012,23,0.13425741506474598,2,0,14.0
57,18,6.3595933210126345,1.3008996802547879,15,0.12230229334391218,2,1,18.0
25,8,2.0700221756984245,3.097473769892475,13,-0.0494058523534886,2,0,8.0
12,15,4.241505254612574,5.3714619880505845,25,0.5812059295395107,1,0,16.0
29,1,7.534304003796851,5.687724219019502,2,-0.7329138209888977,2,1,1.0
33,3,1.1035916857762755,6.045773650172647,2,-0.37884596889842537,2,1,2.0
63,8,2.8507424832881516,1.7459277704620364,16,0.23145210689034545,0,0,8.0
65,4,2.835559173811951,3.859400307734323,9,0.38190273253591167,0,0,5.0
42,16,4.376987383185609,6.2102228484579705,28,-0.19170313644588743,2,1,17.0
33,10,9.805650535327633,9.70120675987447,13,0.7507425266544663,2,1,12.0
61,12,0.7682752121698372,7.303548263226918,3,-0.16901320660817132,2,1,12.0
20,14,5.235139844367891,9.233777195230182,9,-0.1944477313033337,1,0,14.0
58,14,1.8757103519208835,7.645899377310353,13,-0.9275854770252301,0,1,13.0
17,2,9.709697799556468,5.957997992034764,21,0.10228267238946764,0,0,3.0
45,5,1.2217046968018956,2.001031354449811,22,0.4173616770238102,0,1,8.0
47,5,4.095649923379754,6.700187953735879,2,-0.7711236729663038,2,0,5.0
49,6,7.405061349862602,6.2714577030030805,8,-0.3891344678242583,1,0,4.0
29,13,7.075088837471709,6.064444787526938,27,0.5625139075657044,0,1,15.0
44,9,4.285013505249929,4.9488800930835835,9,-0.2681611291728492,0,0,9.0
57,15,3.5305892627319104,5.333700379493829,16,-0.5167950759199202,1,0,13.0
34,14,4.036362547673419,3.4109810184692306,2,0.3444013271302244,2,0,16.0
44,7,2.716335005270529,5.241195657158801,6,-0.6064824446566888,2,0,7.0
34,20,2.132796093197318,2.055803466216935,22,0.7913058391663537,0,0,20.0
38,2,4.882093005833011,8.07122653386773,8,-0.7888032079477181,0,1,1.0
27,7,2.7584841850693125,1.9391918515172073,26,0.41309960456565387,1,1,10.0
55,6,2.945870482482776,0.9411662699057176,28,-0.0009025974272496295,0,0,7.0
27,17,6.601885028398115,4.418835660935858,5,0.7398591247939872,1,1,19.0
11,2,9.688519583828933,6.617243651110012,9,-0.7476098179475268,0,0,1.0
63,3,6.076008285537814,4.43339656684206,1,0.3557898369921757,0,0,4.0
44,5,0.8620967239431662,2.8398659063179554,9,0.14410927836276288,0,1,5.0
25,5,0.8482777771552631,5.6258947205153635,10,-0.03981971551990715,2,0,5.0
50,1,9.519089886371104,3.5353231205807796,23,-0.01718547313466323,1,0,2.0
45,8,3.043178824042603,9.335390132253668,4,0.44395392359706154,1,0,10.0
42,12,1.011463162216507,9.234186882075363,3,0.8754833098696442,2,1,13.0
13,4,6.030541412788778,5.073481017723745,10,-0.8174966817619038,2,1,2.0
42,13,6.274122905073635,3.3460515407807594,15,-0.9609947047789595,2,0,13.0
23,15,6.520197719175013,7.397610898170727,11,0.611409584962407,1,0,15.0
30,11,2.747280075789659,0.4634581404823598,14,-0.7836612248984813,0,0,11.0
57,10,0.24959577372330286,4.800213159832148,6,0.9733935921608476,2,0,11.0
29,3,9.653652157599272,3.429601603276302,12,0.23869649791767444,2,0,3.0
65,14,2.5838411523419147,9.213305262515291,13,0.3017327905082814,2,1,15.0
17,16,6.79266025172022,0.21882996999955717,17,-0.6022165941239652,0,1,15.0
16,10,7.095635711799225,5.572867269611656,16,-0.5193753794066511,0,1,8.0
12,10,6.139073429086909,7.432569452559598,3,0.31870060619850027,2,1,11.0
26,12,3.1977832027151174,4.901678076488008,2,0.8194536758683939,0,0,13.0
42,9,2.7838529122642512,0.9454899986109445,11,0.9647811090351333,2,0,10.0
57,1,6.016915998756761,9.727367761276232,29,-0.6039381067378127,0,1,1.0
21,5,8.674346772755746,5.228303270623369,9,-0.7317607545804197,1,1,5.0
68,20,9.472663916341617,6.180443818758213,3,-0.8871972844784191,1,0,18.0
60,8,1.1484674635972005,2.4424368488043227,29,0.7365940363226557,0,1,9.0
31,11,1.6328032647174267,4.886631042557358,18,-0.4105703062870625,1,0,9.0
64,12,9.452888961952489,4.348579970387386,20,-0.9963759322614967,1,0,10.0
31,1,7.391698760514447,0.841468835819639,15,-0.5523638278871423,1,0,1.0
55,20,8.841638865814753,1.1509875001199255,14,-0.31911783980116315,2,1,19.0
39,11,2.1060630779398974,8.390977944225869,2,0.9819723389933706,0,1,11.0
47,5,5.9171001239830785,2.4742175268452438,17,0.04708318771416331,0,1,5.0
47,15,7.041281984732989,2.0300868878364424,22,-0.5905721048097974,0,1,14.0
54,5,6.83310766592503,5.098623367376379,26,-0.33036331057309787,1,1,4.0
60,12,4.140701739580312,7.710596600488878,8,-0.3393846248862431,2,0,11.0
63,5,0.2524094277439539,0.7132705339319805,10,-0.960548507073649,0,1,5.0
17,17,5.870967962362205,5.810398404418733,26,-0.7296338916571399,1,0,16.0
36,17,2.605705237878127,1.2801833841216763,18,0.3903929194064224,2,0,17.0
36,12,4.557517036814614,0.46096440317362275,25,-0.7594980268585307,2,0,12.0
43,15,9.580052049329792,0.6221651264059522,29,-0.5385314467877624,0,1,15.0
30,15,4.0504496446601035,8.358224671263569,19,-0.29852540319138243,0,1,15.0
39,6,8.414035905977824,1.2679275879178096,8,0.5154698890045875,1,1,8.0
42,12,1.9665519969175862,0.5469985076816903,28,0.1648019297358796,0,1,13.0
37,20,6.7573589304477855,4.435208882714832,8,0.3779999699771366,1,1,20.0
56,18,9.772368848945542,8.455535372226045,3,0.13402465084034443,2,1,18.0
42,14,1.1087416986420744,2.697842927244089,3,0.36718485044373805,2,1,16.0
14,2,0.18236742804920092,4.274954913506572,12,-0.9943156926720551,2,1,1.0
69,9,4.392469647062883,0.4952330723811371,22,0.861796288742859,2,0,11.0
57,5,1.0169922822085353,4.545877289935271,17,-0.778159538250387,0,1,4.0
28,20,7.50900506179469,5.818369498307623,4,-0.18750180804619032,0,0,20.0
13,1,9.154031772100733,5.751979832146233,17,0.5420767404897096,1,0,1.0
44,3,4.3968076298167125,3.3910242525262153,14,-0.12953856398115215,1,0,3.0
58,6,2.6612452573388654,3.2237784885650416,19,0.8936851033350317,1,0,6.0
26,5,4.400592858165437,1.155573827472319,9,-0.06482210300246649,1,1,5.0
53,5,7.262133396715011,3.731303374398057,21,0.7498788112053427,1,1,8.0
37,1,0.1896361996456727,1.08499722184235,12,0.6216562267245418,2,0,1.0
39,17,5.935594495898503,7.689299852649311,5,0.9619726055973663,2,0,19.0
38,19,6.171587680385053,9.66611554770704,11,0.8530955615019509,2,0,20.0
55,14,6.413113644269762,9.7037371210004,20,0.7962476694257574,1,1,15.0
62,12,2.4960185918106843,8.6642038838164,3,0.46320868103893664,2,0,12.0
15,10,7.169121961443455,6.047842278462229,21,-0.26600370546355845,2,0,11.0
44,20,1.0047757146845864,7.038570402714411,15,-0.7877491628701951,2,1,18.0
69,18,2.0727763310213283,2.9235374465360993,14,0.37729010452878,2,0,20.0
50,11,8.78695346187937,6.344627159708945,11,0.9573081626759299,0,1,11.0
46,2,7.413359192193007,4.610930539454787,20,0.45320887466373794,1,1,4.0
33,18,0.236080984712318,4.871971663791632,8,0.857458738554671,1,0,20.0
38,7,2.558924977661022,7.601987947714064,4,0.6086094259110335,0,0,8.0
58,15,2.2226241816323293,2.8909917204127913,27,-0.6737706497666425,2,0,14.0
55,11,2.7809826475660286,3.248592155775747,12,-0.5015924588174254,2,1,9.0
62,18,2.5508417257708755,9.253953732173503,8,-0.31626879647529926,2,1,16.0
40,12,0.7190103278541728,0.6566205190246253,6,-0.6634791113239917,1,1,12.0
44,6,4.643511114308522,4.90777955429207,15,0.16330266534601345,1,0,6.0
69,20,7.354061400383035,9.136727924037832,12,0.9509010482699025,1,0,20.0
42,13,6.106644074702621,6.142593777399754,16,0.5229176668723172,1,0,13.0
61,20,6.76142951912099,5.509430034700108,16,-0.15322650186507625,1,0,20.0
30,16,0.9033768675087677,2.572467374370617,27,-0.9909910380394227,0,0,15.0
41,18,9.519758030750193,3.498427341738038,21,-0.3734479777236426,1,0,17.0
32,10,8.401069155045946,8.535279316466461,20,0.0535185753844305,2,1,10.0
42,8,8.070394153107062,5.636259504507736,20,-0.3514982522960588,1,1,8.0
12,18,8.247539669913499,5.195947718192121,28,-0.7779301539522809,0,1,19.0
27,1,9.333834030514337,1.0858391640462863,4,-0.11447008627621091,2,0,1.0
34,8,5.488114264525607,0.2586787489057189,11,-0.49349436606856756,0,1,6.0
51,6,2.0827919768894962,9.640483368001787,13,0.8184647529230029,2,1,8.0
40,5,6.206157717740158,3.8321630561397324,29,-0.7964909429979685,1,1,5.0
63,15,7.454526787312596,6.071809314785093,9,-0.9016947425505792,0,0,15.0
67,15,7.405382194204852,0.8891792245541215,4,-0.9893716616902759,2,0,13.0
12,2,5.262345339252113,6.862831428658161,12,-0.34386063102868447,1,1,2.0
49,1,0.7777413214024228,9.332410416189013,9,0.32077367640177723,2,0,1.0
55,11,3.7740180904582656,5.799086004674455,13,0.46082750576358533,0,0,11.0
33,10,9.215589423787238,1.3485416915165647,16,-0.09347663323655375,0,0,10.0
59,18,5.886044206598518,5.85904312198742,26,0.3686573009105334,0,0,20.0
41,18,5.429486238231563,7.686837409736059,6,-0.2801719275692731,0,1,18.0
56,17,2.7616497923837158,4.123523712082785,10,0.33561243997323387,1,0,19.0
31,8,3.747644307174131,8.810393704620532,13,-0.9188080293952532,2,1,6.0
32,15,8.963926282616375,6.521961238237909,7,-0.21849403086599173,1,1,15.0
11,8,6.6979841705156735,9.002564291063106,28,0.5816993552663583,0,0,9.0
36,17,7.8951315648480955,6.272702581348638,26,0.6060120609180026,2,0,20.0
51,12,4.598019688369786,1.3997509228477598,19,0.4322975577513892,0,0,13.0
11,8,6.339447472615964,3.1659479399413724,24,-0.5915227588602712,1,1,9.0
35,14,2.5589977265577546,2.0977699876993237,19,-0.5055897621387335,1,1,13.0
26,4,7.084062219806515,9.097382327396938,17,0.9921774545290245,1,1,5.0
49,1,4.333253203663039,7.627960666146079,13,-0.7932439855960802,2,1,1.0
42,1,4.481200596665982,6.79634385220906,13,-0.6386746021951812,2,1,1.0
18,19,6.5282910133111285,3.0795665643530548,26,-0.7399474886997348,0,1,19.0
52,16,9.369178152542375,1.922043243297114,28,-0.34469007263276885,2,1,15.0
63,14,0.7336628314253472,7.588865771090227,21,-0.5796483295321533,2,0,14.0
57,16,8.264958049735375,4.794163664202889,2,-0.004624080904455763,1,1,16.0
48,5,2.994592793080712,2.3353165662912283,10,-0.04795858623976024,0,1,5.0
38,9,4.49480259961314,6.204557583836223,22,0.8030112389026063,1,1,11.0
51,2,0.3169419548725887,0.49930513617067457,13,-0.930520105110437,0,1,2.0
64,18,3.080356170559699,3.3290855158697097,26,-0.3602408466644733,0,0,18.0
35,6,5.0760493020382915,4.738714246452234,9,0.19331578399418037,2,1,6.0
44,9,0.6561431657396463,1.564787507683118,1,0.20960352368792767,1,1,9.0
59,1,4.961847720893335,9.848079328149312,14,-0.03974754197158159,2,0,1.0
34,9,9.27839522569843,2.1700639094371814,29,0.6313310816292674,2,0,11.0
33,16,1.1433928592672717,1.390495987428329,16,-0.8745556571710824,2,1,14.0
22,13,7.667963207947493,2.1149952514802743,20,0.6309755311602718,0,1,13.0
69,9,4.155743428422327,7.71370521828127,15,-0.010491519128592808,1,1,9.0
67,13,6.586219773790947,4.312506026791244,1,-0.7324786098459957,1,1,11.0
16,9,2.6763423200537706,5.697617803550126,17,0.7714038270809553,2,1,9.0
66,11,1.678973399159447,0.3079906541649714,24,0.29845755908192695,0,1,12.0
45,4,1.6885798812851418,0.44086995487581415,13,-0.6729086263517214,1,0,2.0
54,2,0.7978702618671321,4.51367294328746,27,-0.9327005532019468,1,0,2.0
29,6,1.937902378522306,8.184886907696074,15,-0.7177807033347015,2,1,6.0
10,14,6.675771911390786,8.863864899204897,16,0.21759592036078712,0,1,14.0
17,4,8.82873705725073,0.9583950191968382,16,-0.6414075294799031,2,1,4.0
55,6,8.159844287352502,5.429794710800126,2,-0.5484738502499438,1,0,6.0
25,19,6.882829667757393,9.140973894164778,17,-0.9497205484873716,0,1,19.0
23,6,1.1932754477699166,3.9409302685390752,11,0.44586134447720727,2,0,8.0
21,2,2.9629557183299036,8.31270173114085,8,0.6207287995188742,1,0,4.0
60,18,3.167088065692443,1.4235869785544184,20,0.5936963535442463,2,1,18.0
32,13,2.57457376933645,9.360405447711207,3,-0.7448636972714315,2,0,13.0
24,9,5.198556031126259,7.5390908435598964,29,0.8066022547775187,2,1,10.0
37,19,5.401982767308759,9.419210488590327,12,0.34455765894816004,0,0,20.0
43,13,3.6331711541939913,6.798510612169815,20,0.795057244753729,1,1,13.0
11,11,3.6025126714907167,3.6976989267943274,16,-0.10567899093867283,1,1,11.0
41,1,8.302700419270206,9.387993607994753,14,-0.1260902778326045,1,0,1.0
32,7,7.913999198364888,2.828111085460867,16,0.5690730373697905,1,0,7.0
31,15,3.147178733639382,3.3885079684111523,27,-0.813404289046513,0,0,16.0
60,1,9.146505594345268,7.038003338217229,21,0.04174807326977148,2,1,2.0
34,12,9.53286866832481,7.676631365301325,17,0.6727684712624513,1,0,14.0
67,7,3.3347511660974045,9.301094490106623,11,0.6603851261391427,0,0,8.0
31,15,3.6088069930512434,2.1275438496564743,17,0.912265712684738,2,1,16.0
67,19,5.105778118877392,8.000180548670318,19,0.396545187061093,0,1,20.0
67,1,9.417096044083369,7.411605928629938,22,-0.5844587411205433,0,0,1.0
31,17,8.775562388108884,0.731566106910619,1,-0.9594393702108384,1,0,17.0
58,17,1.115422829577539,3.933509097981049,27,-0.04116840274579614,1,0,18.0
61,3,3.988034358387021,2.8993780248949763,12,0.02740773124511109,2,1,3.0
51,12,5.5783747785227416,3.114455201104901,15,-0.5194748310021371,2,1,12.0
15,6,5.081011478260247,9.831174107591538,18,-0.7506051057527936,1,0,4.0
24,11,2.0192443725752374,6.463496393451287,28,0.17241633238101794,0,1,12.0
63,3,8.602286034564731,7.204993962155646,23,0.5285113480482826,1,0,6.0
52,8,6.80171375166869,9.768514609418592,14,0.9863082071803211,2,0,9.0
69,14,8.395292911032856,3.834297646330623,1,0.516605234421037,0,1,15.0
46,14,8.601766365559776,8.03821766768278,13,0.5872648285111619,0,0,14.0
42,10,7.508722951290824,4.401856536714504,15,0.23292175645759494,0,0,10.0
17,2,4.448184952372202,8.7083833509683,7,0.9718453179400355,1,1,4.0
62,14,6.144412874652703,1.8885096589819015,15,0.27991277022914085,1,0,14.0
69,9,1.6876175205854573,9.482093152936368,20,0.7205065727994087,2,0,10.0
53,3,6.769089633001586,2.2658399132677087,10,0.8915692924819114,0,1,4.0
53,8,1.8746072318188796,3.3295830191112223,14,0.8597170010011219,0,0,8.0
14,16,6.970100946050553,7.586303117657127,6,-0.23716931243328698,1,0,16.0
48,2,2.3730217914642897,3.9981759014975267,14,-0.8426758833714827,2,1,2.0
13,6,1.2637578714871778,6.121292629987822,24,-0.6562525949215063,2,1,7.0
15,12,1.7363164524152785,4.501277660587342,25,-0.881553389206785,0,1,13.0
54,5,0.11972213866879566,7.449462377188841,22,-0.7892061303417199,1,0,5.0
41,2,7.2155222167499495,2.3604793984492476,12,-0.6306975082126047,0,1,1.0
61,16,7.350770385677953,0.6787340736450824,11,-0.3178113668251965,1,0,14.0
39,5,5.197840164141269,3.069301034983356,29,0.08707929315015162,2,1,6.0
56,15,1.6974917304482986,4.79565578219746,25,0.423364118710172,0,0,16.0
44,12,0.9271879413558285,1.763398516707518,20,-0.5781453277869761,0,0,12.0
64,4,0.2893767677291414,3.612493167598248,22,0.3450448084762787,0,1,6.0
49,15,1.740906951955685,4.059831881106328,24,0.4085181490048393,2,0,16.0
61,11,8.919469796333154,0.6681792525139082,25,0.1172446737323789,0,0,12.0
25,16,2.4912147328466494,5.874741757023625,19,0.8072357395974212,2,1,18.0
22,6,3.607286139450435,8.854999936915746,2,-0.7780103721563787,1,0,6.0
59,14,1.1429202963651985,1.602254838235219,22,-0.645757084795161,2,0,13.0
69,18,2.301376917006886,6.018299332674989,20,-0.14267035122103033,1,0,18.0
51,12,5.240323250724031,6.680918128617378,1,-0.7465745295315223,2,1,12.0
39,11,6.116751562646961,4.2514133361509545,8,0.13259228744817486,2,1,11.0
28,13,2.5289879102454895,7.040866114906273,25,-0.20319906678115118,0,1,14.0
26,11,0.6715483763286604,4.166242280561019,14,-0.43080841092816313,2,1,11.0
65,16,3.9712254043612467,5.095909150976606,9,-0.6600203739647255,0,1,14.0
28,15,2.418613372170708,0.1727951410888271,2,-0.3293235233035794,1,1,14.0
37,15,2.273583839975039,6.94802912993342,25,0.21591870166468397,1,1,16.0
67,4,9.602641746863208,6.647292521552772,23,0.15157042177882318,0,1,5.0
64,11,6.201374810664668,0.4801686855308112,5,-0.6727519995795324,1,0,10.0
35,19,5.613096587403749,3.7456760632118176,23,-0.7501603785187332,2,0,20.0
46,15,4.216173524880888,9.792415223837507,29,-0.9466464747822549,0,0,16.0
35,4,4.346548900958428,4.265291969429306,25,-0.9751488124121355,0,0,3.0
62,13,5.454959537997,5.069259510805233,8,0.7596208714393704,0,1,15.0
32,19,6.994655089657462,9.108308565781215,16,-0.9098222879892202,1,0,19.0
18,2,7.051246352200112,7.200892571070988,22,0.4624422197464926,1,0,5.0
21,14,1.7997696862839507,5.862494298129813,16,0.743970192489914,2,0,15.0
62,4,5.051116245558608,7.998266345276618,13,-0.8038843028750848,2,0,3.0
10,16,4.17838514083761,8.657226037914135,20,-0.12739715233396476,0,0,16.0
67,20,8.718216966066905,4.623191910198942,29,0.9246059663485533,2,1,20.0
67,14,6.351047320061927,4.803572812825171,15,0.6682773210471702,1,1,16.0
10,15,5.37179025751822,3.9219042629531744,1,-0.020591936284289902,2,0,15.0
56,3,1.242406957571282,9.67039078618276,22,0.5251422255831057,1,0,6.0
43,8,6.095815104301773,7.001945917474469,3,0.6667552488633277,2,0,9.0
41,16,1.2603186662343109,0.9239083554599158,6,-0.30394607362256143,1,0,16.0
63,10,3.4383450981009456,8.643300270798884,22,0.7843058337399218,1,1,13.0
57,4,1.5141354516618855,4.857543414279054,14,-0.05905336064568645,2,0,4.0
34,18,6.951529105541252,0.7806636735826259,4,0.05561472711765991,2,1,18.0
49,2,2.1418959269779108,5.54220082611678,18,0.9994152756436621,1,0,4.0
54,17,3.9794077945614577,4.229926361859451,15,0.6866059323043225,0,1,19.0
62,13,8.967180298425909,8.789719108139986,9,-0.27645998845403996,2,1,13.0
10,4,2.1227321956498058,2.1195465757329353,18,-0.9793088070546001,1,1,4.0
25,11,5.127270133191914,8.281999633972612,3,0.25234814758778934,2,0,11.0
48,7,4.250789445543618,5.621118042735982,10,0.4078268522562156,2,0,9.0
14,12,0.27942800635272436,0.6406420018133436,17,0.3016053802867593,2,1,14.0
31,10,7.948305324370847,9.721268483122298,7,0.9357247023264261,2,0,11.0
38,7,0.7835544725145374,5.174890916621679,15,0.7259420546642885,2,0,9.0
64,13,4.795124707671841,2.9796808568926667,1,-0.10233661363870294,0,1,13.0
12,7,5.6507151198956045,4.747127735693655,27,-0.8742850250552381,0,0,7.0
21,17,6.321421920484412,8.592792056823141,25,-0.04788246099600624,0,1,18.0
35,10,6.917453130147969,3.1185409314121286,27,0.3784880399240462,1,0,11.0
25,10,2.6073965968748793,2.0074963252183333,11,0.2154196164540092,0,0,10.0
60,4,0.1987898889186488,1.3778053446157266,17,0.07627413542176975,0,1,4.0
46,20,7.262092257313629,3.0488080440630916,5,-0.06236208396951737,1,1,20.0
31,4,5.403000333541028,7.822476061696431,7,-0.41247625394522736,0,1,2.0
66,7,8.377565261751762,4.769101015433091,19,-0.4453064765507415,2,1,5.0
38,1,8.231744792716874,2.352067876566046,25,0.00046295785160377356,0,0,2.0
23,12,8.448929061100044,1.7452314961365172,24,-0.678793707140702,0,0,12.0
37,13,4.902437133797448,3.394021817452753,29,-0.31862915285039684,0,0,14.0
14,10,3.40292111878497,9.405251291568518,15,-0.35204145057980085,2,1,10.0
56,15,7.936426205654564,3.4959644546412414,3,0.17426560316840178,2,0,15.0
58,13,4.567811718989624,9.88242835195089,15,-0.8666353992739508,2,0,12.0
39,9,1.9160777443940018,4.9037815120770265,5,0.6593373605301902,2,0,9.0
55,9,8.564242793658597,1.8737227910724938,23,0.12475676076880426,1,1,10.0
61,15,8.837342780046239,8.922286908755744,12,0.34165336155187065,2,1,15.0
14,10,4.716466585787685,4.657518194034786,20,0.40618780751886563,2,0,10.0
21,10,0.849427300366896,7.125746300694792,5,-0.417031726314927,2,0,10.0
25,8,3.9394782901776195,9.838744673770602,3,-0.059256865230266964,2,1,8.0
35,16,8.055022828679773,0.5967359681677427,9,0.9124919117393344,1,1,16.0
35,17,9.027562882607665,1.0572761418969148,26,0.5334104759936298,0,1,18.0
57,5,2.114380150726199,7.232521740481286,9,0.9391137504463707,0,1,5.0
30,4,0.7630387590501881,2.890067532625173,7,0.4925086902925766,2,0,4.0
48,18,8.785769486015104,1.9245838298059808,26,-0.6487997205829652,2,1,17.0
45,19,3.9551088958908656,0.489682610215322,2,-0.8709282323106475,2,0,18.0
42,4,5.463433546248877,0.3162824486633979,23,0.15532287343932727,0,1,5.0
39,7,9.683851539302514,7.76740747088593,23,-0.28437344059478087,0,0,8.0
46,10,0.7589908063508063,1.430890930958545,27,-0.44908417972365955,2,0,11.0
32,18,6.5183482737757465,4.730434098114394,21,0.614421992850835,0,1,20.0
67,19,0.8336436834911841,6.098378470276882,16,-0.2660134658361053,1,0,19.0
19,4,3.817142391818354,4.340682825631578,9,-0.36599806053139217,2,0,4.0
63,10,8.057763997415123,0.36835585812870775,13,0.6999751863380208,2,0,10.0
14,1,4.3913751042807805,7.8566648756202975,28,0.6925746729729203,1,1,4.0
45,18,9.972105303639209,0.20408092296236954,27,-0.28726672448988677,1,1,19.0
43,5,5.634686920971362,7.642709954337092,19,0.6649974019719325,0,1,6.0
61,15,3.2795053110959396,8.943714488502415,20,0.701556980665321,1,0,16.0
40,17,2.279102126457056,4.385115218466006,17,-0.15213892994066747,2,0,17.0
19,3,3.570153289433002,5.401870483668203,6,-0.8670537395816569,0,0,1.0
67,12,3.788079410219553,4.822135586914772,4,-0.9968307110673198,1,0,10.0
28,2,0.7802654094672137,3.953165324372044,1,0.046584925777990005,0,1,2.0
67,1,3.7587845743250545,8.885502900166568,18,-0.3118490132592886,0,0,1.0
41,17,4.695961345418326,8.949941755632906,19,0.994263788316732,0,0,17.0
10,16,7.255103747164166,3.424582009951192,9,0.5448219992545684,0,0,16.0
65,5,6.601621898743919,6.18919056474551,13,0.522550912700825,1,1,6.0
14,15,7.116779986768627,9.276384865244054,8,0.9104855365746873,2,0,15.0
54,3,0.1828004505808853,9.62437913951938,23,0.7754487957866416,2,1,6.0
13,7,2.254907255847307,5.1386945001782705,13,-0.3636250410872226,1,1,5.0
25,11,6.65067445515858,4.582965572314835,15,-0.6680255567922473,2,0,9.0
33,10,4.8914947449794965,2.8590737276924054,11,0.49178453013096446,0,0,11.0
25,9,0.15260340911662487,9.59283154458506,12,-0.24345221263425398,0,0,9.0
64,14,8.064496960075042,1.513861614281387,14,-0.05365469673808709,0,0,14.0
11,13,7.750814775574341,5.840312802872478,4,0.2607954625496538,1,1,13.0
58,2,5.52934971363627,2.897247648434525,1,0.8157453538704813,0,1,3.0
37,3,0.757986925185094,2.8621820744431865,24,-0.1618244926580681,0,1,4.0
41,7,7.688498990372588,4.109189015024266,4,0.5666337804387227,1,1,8.0
36,18,5.878764518540503,9.98805006457498,19,-0.4633204174506851,0,1,18.0
29,3,7.841403773863796,0.6441664377142384,9,0.3959435818472272,0,1,4.0
33,10,7.542295224718821,5.827564000214962,10,-0.9968411578441763,2,1,9.0
21,7,8.049720512382589,0.9174643645492441,4,0.7430144269812695,1,1,9.0
59,9,5.228279857405786,1.629756216906138,20,-0.939240840091075,0,1,9.0
44,17,1.4892127301157985,4.451673123551697,9,0.42550750952516836,0,1,17.0
69,11,6.744458986458918,5.153555300329769,13,-0.9074836214774322,0,0,9.0
42,7,6.242690472014509,2.6620448428087875,12,-0.4675086012119931,0,0,7.0
42,14,7.448306553270963,3.23292559565672,11,-0.005595192886893807,2,0,14.0
60,19,1.7818219599022795,0.9609735005337373,12,-0.1601226293035236,2,1,19.0
52,4,2.0302544790128634,3.1018758600580805,18,-0.6163277707979788,2,0,3.0
46,6,8.915054220471353,9.668928549867386,12,-0.33237017658152523,2,1,6.0
21,10,7.524780204675501,9.45260307855757,16,0.4554127401219341,1,1,12.0
12,7,9.091462038133198,3.4152950723561517,5,0.33851418515929654,0,0,7.0
10,13,7.611281679522815,5.75145396915974,20,-0.8563708324721686,2,1,11.0
42,14,6.011837529303989,9.10499437199835,25,0.4946316511457727,0,0,16.0
49,4,6.57591409657595,0.16121984414487708,12,-0.8939082376059433,1,1,3.0
19,8,8.902366447006099,8.12576734634216,21,0.08585277819956882,0,1,9.0
52,5,5.8301868696682115,9.4888585726103,25,-0.4798745039156187,0,0,4.0
53,1,6.360674110851035,1.0041247699022149,11,0.17538025511963773,2,0,1.0
38,4,1.6491194884356457,1.6983320917259184,9,-0.4773432081181963,2,0,3.0
22,3,4.791820079149417,9.61138839743642,18,0.9699159392516621,1,0,4.0
21,9,7.19233140838518,5.421647422039428,25,-0.3805436325449363,0,0,10.0
40,8,2.7823327133320177,0.24054668127006465,3,-0.516078728651008,2,0,7.0
55,1,2.1023163871928956,2.650556787758939,20,-0.443069418169308,2,1,1.0
11,6,3.2068854014217143,4.5544423752617105,17,0.7929457145185907,2,1,7.0
60,9,2.490856217129051,6.959798219145201,14,0.2724376573386895,1,1,9.0
59,7,2.227635106660319,7.358287743554316,1,0.4613681948415529,0,1,7.0
44,4,4.3060233443940605,9.954672977962016,17,0.8360210201887008,2,0,6.0
32,13,9.087601287446988,2.946360873899214,25,0.823744969690015,0,1,15.0
26,17,5.119890502713311,5.428379008497905,27,0.47789169315745506,1,1,19.0
35,2,1.960411770071698,5.37990312381009,8,-0.6043511423173542,0,0,1.0
17,5,0.8620195268706534,4.115888068527651,5,0.686746641350011,2,1,7.0
38,12,6.99194583686546,1.77470274903996,5,-0.5924479316178726,0,0,12.0
35,8,3.8897077679202394,9.776819975520041,9,0.4857976281968639,0,0,10.0
19,6,8.236126371195057,8.547840147999203,3,0.3712061330897487,1,0,8.0
35,8,6.629156609543625,5.0334969801129485,19,0.5177777002808932,1,1,8.0
43,18,7.982790360359549,6.0721296845718955,23,0.06537136142763145,0,0,19.0
60,3,2.792265790242643,2.3498844302406567,9,0.27745236449843924,0,1,3.0
50,12,6.954353332364476,5.4834919968782945,22,0.9066401608685106,0,1,15.0
16,3,2.714213648467816,6.9802043179026105,18,-0.7978228116515702,1,1,1.0
